"lat" "lng" "group" "note"
45.8772604175583 13.9201500855468 "primorsko" "lltsog"
45.7228185632577 14.3870378036942 "primorsko" "krhsha"
45.5519356933543 14.0359718093614 "primorsko" "hoekjm"
45.6996166419312 14.1036052751166 "primorsko" "cyxibl"
45.5933108097857 14.0636519611841 "primorsko" "faqryz"
45.7197828646617 13.8537831923463 "primorsko" "royarg"
45.7434102526895 14.3782416044668 "primorsko" "gluoej"
45.5486167696904 14.3987864930045 "primorsko" "dnxvxd"
45.7262508138373 14.1701461631842 "primorsko" "qtasxn"
45.7995975054335 14.0220073304508 "primorsko" "slorye"
45.5476550622872 14.3252403325426 "primorsko" "tgxyez"
45.5688722531501 13.7365919433017 "primorsko" "ycetgh"
45.6831195076176 14.6567487849233 "primorsko" "dbcwiw"
45.7507950073619 14.2177626585504 "primorsko" "mpvugz"
45.6700241734179 14.6885679023598 "primorsko" "sfdwwh"
45.6791417179736 14.5970066535431 "primorsko" "ltocey"
45.6833594489349 14.2696252417987 "primorsko" "lmosyy"
45.6946832959564 14.3431411077993 "primorsko" "kusdwn"
45.6153163014225 14.4134695889689 "primorsko" "sielob"
45.8877054364036 14.0773195786354 "primorsko" "fwuyob"
45.7290175538516 14.1806053538757 "primorsko" "kcnoyy"
45.5372337201981 14.17766326213 "primorsko" "qqavfw"
45.6711862998127 14.5019558608413 "primorsko" "jkmaul"
45.6896938286637 14.3185715794562 "primorsko" "lscwrr"
45.6246405851271 14.2047162673428 "primorsko" "msgsnd"
45.7172554688846 14.4132197995041 "primorsko" "azncab"
45.478855196205 14.6659923208904 "primorsko" "fjukcg"
45.6334109640098 14.0573155184866 "primorsko" "tavzth"
45.7853572878736 14.2786094535055 "primorsko" "gakcmw"
45.6578280545078 14.0422277217383 "primorsko" "ktazxo"
45.6955981654695 14.6898376047599 "menisijsko" "qbacnh"
45.9220741625911 14.5653896947167 "menisijsko" "eikaun"
45.8577615128377 14.2016144489453 "menisijsko" "yrllqt"
45.9624921162604 14.6313631474368 "menisijsko" "chqvpq"
46.0611230056579 14.4128650645285 "menisijsko" "bnvcqe"
45.9790447455269 14.428554592028 "menisijsko" "pfezaf"
45.9551497116272 14.5399775122477 "menisijsko" "coffjj"
45.8787274283847 14.3384225648397 "menisijsko" "zdldzi"
45.8916663737463 14.8256369946884 "menisijsko" "uxhedt"
45.9978860255137 14.5273511222829 "menisijsko" "ibocbi"
45.9678241918591 14.6900872874583 "menisijsko" "whzxtj"
45.8251790786722 14.7882803462943 "menisijsko" "zgorlo"
45.9969639805444 14.5566241808691 "menisijsko" "yeeqex"
45.9292358374167 14.3109665939704 "menisijsko" "jagxrw"
45.9172783859664 14.9873197697777 "menisijsko" "elnwlc"
45.9990606798723 14.8661619631155 "menisijsko" "jmterq"
45.9605426541569 14.4296920107067 "menisijsko" "nglxmm"
46.0761617121218 14.1943528178006 "menisijsko" "eviuge"
45.7612401715786 14.4763630342013 "menisijsko" "vchzfw"
45.9207611905693 14.3806754160808 "menisijsko" "lttjvd"
45.9275958497023 14.385517422718 "menisijsko" "bbcwgj"
45.9253865831847 14.6722849471124 "menisijsko" "bihalv"
45.85950596156 15.0188986247094 "menisijsko" "xhoxlt"
46.0724434964522 14.6773626761826 "menisijsko" "tuavbt"
45.789789546426 14.4855908757791 "menisijsko" "pruemo"
46.000081975683 14.3854390221167 "menisijsko" "wvtrfs"
45.9564947695621 14.6081413008777 "menisijsko" "izssoy"
45.9100402753608 14.5995606063837 "menisijsko" "occuic"
46.0019615991243 14.0385898138587 "menisijsko" "egkylo"
45.8344605575821 14.4313903579986 "menisijsko" "lmgzlt"
45.9144829213536 14.4071575298178 "menisijsko" "mfmnws"
46.0446571558996 14.4568236967827 "menisijsko" "kehfzk"
46.1292007402078 14.4278923383304 "menisijsko" "rycuwa"
45.8138452997772 14.2719829109438 "menisijsko" "jlswsy"
45.8286316420395 14.5007731129658 "menisijsko" "rfnzvx"
45.6337142016004 14.6429907977615 "menisijsko" "wmsrge"
45.8788063801645 14.5026151766424 "menisijsko" "jqxjnj"
45.8759046713147 14.268917535326 "menisijsko" "ymdhtw"
45.8798493719268 14.6591783990488 "menisijsko" "takljs"
45.9939419614713 14.2666560681174 "menisijsko" "krzpbk"
46.0142940088285 14.5982903434054 "menisijsko" "fibthx"
45.8751083182069 14.3016329359656 "menisijsko" "oocesh"
45.8124302672406 14.650916424889 "menisijsko" "cwcbik"
46.0188379829115 14.8050158715244 "menisijsko" "jhoknm"
46.0030235069045 14.7219223767666 "menisijsko" "xqbqvo"
46.0135975034413 14.5617037000967 "menisijsko" "rmkykb"
45.9594402509114 14.4303960680202 "menisijsko" "bmflfk"
45.9278680365091 14.7169376317014 "menisijsko" "unfngp"
46.0297066789191 14.6045979760261 "menisijsko" "uzawhr"
45.9784189226651 14.8555813342671 "menisijsko" "tqxdyd"
45.9217039772897 14.336070836351 "menisijsko" "oeiefw"
45.9371705403979 14.457548698581 "menisijsko" "sinqyy"
46.0081568668529 14.3339108105595 "menisijsko" "nimlor"
45.9849968046877 14.4520859733299 "menisijsko" "hdjecz"
45.8752435457725 14.7256103139061 "menisijsko" "trgpbe"
45.8169992725503 14.5757390411647 "menisijsko" "tzlbqh"
45.9377847394906 14.5719367173582 "menisijsko" "bixssf"
45.7670005939596 14.1233173126174 "menisijsko" "ixwxwb"
46.017321049075 14.5519478543452 "menisijsko" "zplbvp"
45.8667064495679 14.7304828562114 "menisijsko" "frjvph"
45.894745660762 14.5118179598669 "menisijsko" "txfxdc"
45.9465871843771 14.5342127624615 "menisijsko" "oyopmi"
45.8745475858102 14.5398243433824 "menisijsko" "hpynvr"
45.9246461081229 14.660704864101 "menisijsko" "akhflp"
46.1519728782469 14.6422715653615 "menisijsko" "kuailt"
45.8042994305188 14.6074511433938 "menisijsko" "vsjzzj"
45.955976246828 14.2946332363828 "menisijsko" "uxgkuf"
45.862706828755 14.5003686843661 "menisijsko" "adxvqb"
46.1968528544308 14.5792186493295 "menisijsko" "pscmoa"
45.9124085972033 14.4098925029019 "menisijsko" "lzzosz"
45.8429831685964 14.4045587714529 "menisijsko" "cqdshq"
45.8497259051543 14.5574960092594 "menisijsko" "wafvzo"
46.0907089282293 14.53919761663 "menisijsko" "ungdgg"
45.9286406261862 15.0601371979224 "menisijsko" "zgpxzz"
46.0413407724397 14.5576574052561 "menisijsko" "jitanx"
45.9820997133667 14.3550067948252 "menisijsko" "bdsisc"
46.0281331145676 14.1617410316513 "menisijsko" "avpkax"
46.0646885449394 14.5162424203432 "menisijsko" "utgmxv"
45.9198722892696 14.141581558504 "menisijsko" "bhnmag"
45.9098378005116 15.0305810778647 "menisijsko" "wnsqmt"
46.0530726207426 14.4115827674138 "menisijsko" "zjgmwb"
46.0108706773423 14.8901856590344 "menisijsko" "mdoqgo"
45.9637441300454 14.3801486771644 "menisijsko" "qfgroq"
45.8540473182915 14.4679104018536 "menisijsko" "urocij"
46.0283490204462 14.5992545727429 "menisijsko" "wkthpi"
46.0024066106952 14.3664039938887 "menisijsko" "vlkyqf"
45.9498597481903 14.5064501368897 "menisijsko" "mnwdry"
45.9789816956906 14.4496543121339 "menisijsko" "extfkl"
46.0623505301022 14.3672746895706 "menisijsko" "kjcvhb"
46.0206353548252 14.4576877893429 "menisijsko" "hfmbrv"
45.8640757149625 14.5854970742133 "menisijsko" "vrmbiv"
46.0112987697109 14.389725117466 "menisijsko" "rlwxex"
46.000728789753 14.3064212849377 "menisijsko" "mhblij"
45.9839840722451 14.1532995124864 "menisijsko" "llcypy"
45.8197518397966 14.4305706024055 "menisijsko" "nacmbf"
45.9940636698341 14.6853780480081 "menisijsko" "ztefkb"
46.0456901335562 14.4628750747717 "menisijsko" "grvmhz"
46.065207311851 14.806620301194 "menisijsko" "ijrtmm"
45.9357344686539 14.6854418106429 "menisijsko" "qweyuw"
45.985633390731 14.6679678570845 "menisijsko" "laiaqu"
45.9005406778364 14.7819611784831 "menisijsko" "qeiwfn"
45.9205533426994 14.3847169021254 "menisijsko" "jpxmjl"
45.8892891424622 14.4275280827633 "menisijsko" "syigjt"
46.0844665500746 14.5902675991122 "menisijsko" "jmwsxx"
45.8854843757444 14.8605365363806 "menisijsko" "wethdf"
45.9255035842438 14.7247186708224 "menisijsko" "npeecu"
45.9648580125932 14.2454165237195 "menisijsko" "bhisgm"
45.9552676078119 14.6300041164858 "menisijsko" "xzbujj"
45.8906596335935 14.4733215672842 "menisijsko" "znpuqa"
45.8741726530019 14.6043015563632 "menisijsko" "ixykol"
46.0066713273962 14.9809460418783 "menisijsko" "bnypvt"
45.8916921675004 14.5164525011823 "menisijsko" "vdiiwj"
46.1819708076957 14.6172600171271 "menisijsko" "pwffew"
45.8546138519645 14.4075044145925 "menisijsko" "rwxdyp"
45.8760964758153 14.8523001812886 "menisijsko" "jpbbgp"
45.787269857542 14.4570027905768 "menisijsko" "rnnnqi"
45.9510128932327 14.6824522772839 "menisijsko" "ckdckx"
45.9466806756445 14.6069914305527 "menisijsko" "gixwqz"
46.0119763037768 14.5447440659421 "menisijsko" "ptwcxg"
45.8566082165391 14.8263227802092 "menisijsko" "juibxq"
46.0233860991061 14.6323471246563 "menisijsko" "pbomcd"
45.9198657692828 14.2851122140201 "menisijsko" "lezlss"
46.1219650009707 14.5427589875975 "menisijsko" "ggrlfx"
46.0387329270784 14.6455608510719 "menisijsko" "nmydeg"
45.9693483109133 14.6277290504977 "menisijsko" "wlkluq"
46.0496119050765 14.7309852934779 "menisijsko" "lphkbv"
45.9514201395447 14.7083513300433 "menisijsko" "vqglpj"
45.9269646747674 14.2971439290665 "menisijsko" "frvlir"
45.9776918726452 14.4985371762956 "menisijsko" "wtumwe"
45.9836757812043 14.5605278295363 "menisijsko" "ayjeih"
46.0405881331672 14.4714018149367 "menisijsko" "rawhws"
46.0425822670704 14.4145804098496 "menisijsko" "rrsjza"
46.107994113768 14.4094892846569 "menisijsko" "ihrwhf"
46.1602125904549 14.6878003943041 "menisijsko" "ovapkj"
45.9457231290844 14.4558074128034 "menisijsko" "nrqklp"
45.9602768497381 14.7509406456088 "menisijsko" "uryxmb"
45.7565591115055 14.7346447534542 "menisijsko" "hsjuyl"
46.0626470627995 14.6036666644374 "menisijsko" "wqcfks"
45.7156068458677 14.6277838424448 "menisijsko" "sytbru"
45.9741768675527 14.3175611527912 "menisijsko" "knzaoy"
45.8335669714963 14.4255462224461 "menisijsko" "nnmhth"
45.8822768604778 14.4609959096873 "menisijsko" "bxuagc"
45.9081472556201 14.2640355441449 "menisijsko" "iiecrg"
45.8872850214363 14.4133823442949 "menisijsko" "vcsmdg"
45.8448199501601 14.6600493280286 "menisijsko" "ccfwse"
46.0064159582013 14.5487392995766 "menisijsko" "cpyqgk"
45.9693773222871 14.3530822370764 "menisijsko" "qzqvxm"
45.9169162018268 14.5306357958078 "menisijsko" "ocyzri"
45.8920599494023 14.5084165574877 "menisijsko" "kndipc"
45.8300644267348 14.5433586137958 "menisijsko" "zownpm"
45.994352707398 14.5007791194478 "menisijsko" "ximtok"
45.8621402446365 14.8098126645149 "menisijsko" "gbfrbx"
45.9427253487057 14.6144446763902 "menisijsko" "gcshai"
46.0218911643012 14.6194821365316 "menisijsko" "pgrana"
46.0266188539534 14.3801121006855 "menisijsko" "gowdmb"
45.9261412885998 14.4000598858625 "menisijsko" "legmbf"
45.9579825259647 14.6348702521519 "menisijsko" "lufeki"
45.9122158814659 14.7800744204767 "menisijsko" "ywdafb"
45.8949555899375 14.2602747863631 "menisijsko" "smnqwn"
45.9849977454223 14.4091761619058 "menisijsko" "cijdyo"
46.0455025486421 14.5320199717365 "menisijsko" "ffnmio"
45.8814630042051 14.2004493086669 "menisijsko" "lcmnbc"
45.8285498357129 14.532700168325 "menisijsko" "llefry"
45.9667364378156 14.1868436598637 "menisijsko" "ubsgii"
45.9305722369774 14.6589587634374 "menisijsko" "lseuay"
45.7847742796031 14.3397542178926 "menisijsko" "vjbvhq"
45.8589744678458 14.3990854364299 "menisijsko" "wpzogn"
46.0796000142706 14.9772557532799 "menisijsko" "opkspb"
45.7839408816525 14.6801709721624 "menisijsko" "jiqxag"
45.9471091391776 14.4378449213257 "menisijsko" "sqeunr"
46.0501401017934 14.5490542735388 "menisijsko" "ufcvci"
45.9741203140344 14.6006102649362 "menisijsko" "jpoire"
46.09224841248 14.7660513872059 "menisijsko" "zpndhv"
46.043915424559 14.6213590350015 "menisijsko" "qaihkp"
45.8513718310522 14.511185664829 "menisijsko" "vtcpwu"
45.9620125442292 14.1762563536002 "menisijsko" "yyqoch"
45.8788652624105 14.8012486730245 "menisijsko" "ngfibr"
45.9395495867608 14.6611527722876 "menisijsko" "dujxno"
45.9448466493383 14.5712827772517 "menisijsko" "irkqmr"
45.895991763137 14.669697021647 "menisijsko" "aarbhv"
45.7812095620714 14.7177710257469 "menisijsko" "igixvq"
45.9985698210919 14.3841790393516 "menisijsko" "xttdkn"
45.9402708819388 14.5132045181262 "menisijsko" "qgohfh"
45.9546808891044 14.7018969678718 "menisijsko" "cnvjnf"
46.0444049787521 14.5049925623563 "menisijsko" "ugyjrq"
45.9171985734708 14.6854447675249 "menisijsko" "kzrlzo"
46.0242459325111 14.4745342810986 "menisijsko" "golliu"
46.0029957914867 14.5912138497515 "menisijsko" "oekxre"
45.9293186969689 14.4879713681862 "menisijsko" "xfigwq"
45.8000617902267 14.3602207207284 "menisijsko" "aqdxux"
45.8962532872527 14.7306838275647 "menisijsko" "tayqmv"
45.7980183587852 14.5542337011382 "menisijsko" "wpkuny"
45.8911070561537 14.2986732312705 "menisijsko" "keznff"
45.944731652293 14.6724092516217 "menisijsko" "gufemd"
45.8579347243576 14.660996233558 "menisijsko" "ydadkx"
46.03059465406 14.3922486686686 "menisijsko" "wpczcc"
46.1807677987157 14.8198482769226 "menisijsko" "tkbvwa"
45.9625232766664 14.4630125134664 "menisijsko" "mlxnnb"
45.9170020722353 14.6700576761353 "menisijsko" "vucgir"
45.9202808484867 14.8166773489359 "menisijsko" "ubrbmo"
45.8934343829044 15.0042081166132 "menisijsko" "djtumi"
45.9144501442336 14.432541236168 "menisijsko" "mctvtx"
46.0115613683741 14.6872892040177 "menisijsko" "htbmsd"
45.7891611876302 14.7078328146243 "menisijsko" "fclnxh"
46.1548030589423 14.6867017294321 "menisijsko" "gldeaj"
46.0407979770381 14.5942922306912 "menisijsko" "nlgkcw"
45.9603424623693 14.7475005877223 "menisijsko" "iwkwji"
46.0002652317071 14.3252890194067 "menisijsko" "hrgpti"
46.0023942696372 14.3127184882033 "menisijsko" "fgkwue"
45.8872820041561 14.6360456906652 "menisijsko" "lepbtg"
46.0989273548303 14.3825137366305 "menisijsko" "tfutlm"
45.9603888010491 14.518799046718 "menisijsko" "clhojb"
45.906959908672 14.330645453916 "menisijsko" "lzjslv"
45.9651850401197 14.4509316826197 "menisijsko" "nurwso"
46.0121435042816 14.4765004062202 "menisijsko" "qfnfqc"
45.8893538691659 14.5234881020526 "menisijsko" "rhaooz"
46.0062912988782 14.4689843032619 "menisijsko" "ycikwt"
46.0074325882834 14.5142930621398 "menisijsko" "zzfqat"
46.1208950149265 14.5891390415134 "menisijsko" "ohqgjb"
45.905928964624 14.6789523582572 "menisijsko" "ihsgnd"
46.0111543980805 14.5291112549285 "menisijsko" "mdzkhb"
46.0001834679457 14.7079330204539 "menisijsko" "xupeth"
45.9963798998506 14.4753543604405 "menisijsko" "owagig"
45.8906331260979 13.9115660479181 "menisijsko" "vkqctw"
45.7989323170554 14.6312056868253 "menisijsko" "erbksg"
46.0148684747184 14.4963694942339 "menisijsko" "xpmpnr"
46.0405377676715 14.8785276701001 "menisijsko" "udozuc"
45.84989167657 14.6395674654119 "menisijsko" "cpqcrv"
45.9778039421852 14.6401342214068 "menisijsko" "ttckfw"
45.9569697308737 14.379415031061 "menisijsko" "aizqox"
45.912062547327 14.804484240625 "menisijsko" "tfqcha"
45.9743589745147 14.7679023256105 "menisijsko" "srxtua"
45.7784630663875 14.4040656449175 "menisijsko" "qkqrtm"
45.9687138696969 14.3338381037668 "menisijsko" "whredk"
45.8697358232409 14.6754897127223 "menisijsko" "mroafc"
45.9890531282482 14.4523907312713 "menisijsko" "vdbmwn"
45.8476725742107 14.7455721851335 "menisijsko" "fmcrjd"
45.9125244718207 14.8176158625867 "menisijsko" "auydlk"
45.9613437565111 14.4186128189631 "menisijsko" "owbtyt"
45.9537528884452 14.1551371269201 "menisijsko" "nttmmw"
46.0072082148911 14.7438757674148 "menisijsko" "vapqks"
45.8581353981798 14.7193069273904 "menisijsko" "jnxfue"
46.0124157185385 14.6439678080627 "menisijsko" "gmibkt"
45.9498818537895 14.513516653218 "menisijsko" "mptpbi"
45.9815298281868 14.6409340541574 "menisijsko" "wrmlag"
45.985465656105 14.4282848856082 "menisijsko" "ztkagi"
45.8632196594013 14.5891043579497 "menisijsko" "wjeyom"
45.9253391000276 14.4331503704652 "menisijsko" "xcvini"
45.9987070179294 14.4159410037218 "menisijsko" "sgqiky"
45.9941546654011 14.6915831236247 "menisijsko" "sekicn"
45.8646149925276 14.8136434382373 "menisijsko" "hucwgn"
45.8748142283219 14.5723465168695 "menisijsko" "plnhei"
45.9289912500074 14.3512921380909 "menisijsko" "xfgtiw"
45.8052789181064 14.6509014395324 "menisijsko" "bcakuw"
45.9320989575862 14.3121371971259 "menisijsko" "wqaucd"
45.8264090410155 14.2754660481619 "menisijsko" "pvjmcm"
46.0030695701167 14.4746124333897 "menisijsko" "htbckz"
46.0325423477124 14.5117765701983 "menisijsko" "ydgqqu"
46.0447641267173 14.6802726533181 "menisijsko" "hznfwr"
46.0489556113228 14.5140513346177 "menisijsko" "fxxqgg"
45.7867332540981 14.3743183561758 "menisijsko" "gejppc"
45.9151410923264 14.3984526352615 "menisijsko" "qvmxjg"
45.9441593445504 14.5464577106245 "menisijsko" "ttblmp"
45.9464911061487 14.4805241042866 "menisijsko" "bbalxq"
45.9166310725827 14.4925654760272 "menisijsko" "cesrkl"
45.9119701190181 14.4902682173734 "menisijsko" "ouavcw"
45.8308951865333 14.7291288285933 "menisijsko" "ypgbms"
45.9507163193276 14.398049770761 "menisijsko" "vwzvbg"
45.9683649503491 14.9492393231324 "menisijsko" "ptetkt"
45.9665569467683 14.490213415525 "menisijsko" "jnexli"
45.9123275572162 14.5456259316125 "menisijsko" "oitxcn"
45.9985011754375 14.6679137832861 "menisijsko" "dmszoy"
45.9016167752825 14.5492273961107 "menisijsko" "mfmdjr"
45.8504140326743 14.5602777135124 "menisijsko" "gzlbnr"
45.852819968006 14.7120555308855 "menisijsko" "aghydc"
45.765308567167 14.0750337739163 "menisijsko" "psnlgr"
46.0986027507193 14.7068602768859 "menisijsko" "xjqwdd"
46.0634768369722 14.5452078325387 "menisijsko" "jnvxhy"
46.1710962959597 14.2664766449875 "menisijsko" "xkmwls"
45.9511016611835 14.6033317226409 "menisijsko" "wgnljo"
45.9247432332161 14.5774979708649 "menisijsko" "qhlmko"
46.0401170593176 14.4464534284125 "menisijsko" "mnxycx"
46.1582305572351 14.7022177125223 "menisijsko" "bdjhqb"
45.9716408883887 14.3894675573706 "menisijsko" "kzxqke"
46.0187567503123 14.2831035686065 "menisijsko" "zmbakw"
45.9226409544441 14.4788103790177 "menisijsko" "jifpua"
45.7720765907766 14.5960252404593 "menisijsko" "vqsvde"
45.8605059786872 14.3202275025573 "menisijsko" "wytszj"
45.9058417757825 14.2569865158389 "menisijsko" "tuhjhu"
45.9045826415109 14.6067137879797 "menisijsko" "xsoucb"
45.8649013641265 14.5112104876948 "menisijsko" "jkbgdt"
45.7372872006554 14.4261432019159 "menisijsko" "nipnaa"
45.8425267198582 14.4446403222333 "menisijsko" "mjainz"
45.9218425459639 14.6628543700731 "menisijsko" "nifokc"
45.9876505937159 14.5751742817799 "menisijsko" "gaufcp"
46.0329702985992 14.6944769839569 "menisijsko" "vshaqx"
45.8612610612391 14.6442398284987 "menisijsko" "abukxh"
45.9105952166534 14.3751529994544 "menisijsko" "lywvps"
45.9403007798072 14.1001162025046 "menisijsko" "hedqks"
45.8370413496758 14.3338565281653 "menisijsko" "sitwbs"
45.9524417282006 14.2383779736779 "menisijsko" "ypwzwd"
45.8786163570672 14.5806031586673 "menisijsko" "vdzaqh"
45.9200196720481 14.7343457721925 "menisijsko" "zvcoug"
45.8856983479744 14.3671244775464 "menisijsko" "oceevk"
45.9814173071587 14.5316066163836 "menisijsko" "yevoqj"
45.9478576556725 14.4262428544542 "menisijsko" "kejrgt"
45.914963829621 14.8385190863184 "menisijsko" "vfuwwr"
45.883983305855 14.5761013880388 "menisijsko" "ieajwe"
46.150714091593 14.6145609506638 "menisijsko" "fgtmmj"
46.0448337634272 14.3825776914921 "menisijsko" "mtygkv"
45.9164822467198 14.4005281442326 "menisijsko" "vjupvi"
45.9977503870757 14.2264515556357 "menisijsko" "gvqcwk"
45.8646931044262 14.856445875957 "menisijsko" "rlpftm"
46.0356111988976 14.2587670515656 "menisijsko" "zetojy"
45.9876255631489 14.5256036220808 "menisijsko" "vxhkyq"
45.9242000239054 14.5232491375779 "menisijsko" "ytigdn"
46.1059335413695 14.8635874206961 "menisijsko" "qvgyfe"
45.8066163027532 14.6610424831263 "menisijsko" "htypwt"
45.8920283103838 14.3786707109153 "menisijsko" "gtlcst"
45.8497953493114 14.1652135086781 "menisijsko" "fenyym"
45.9592296280018 14.175394521176 "menisijsko" "gbfzhe"
45.9162511422808 14.2286642756657 "menisijsko" "sznihs"
45.9764305691178 14.6144770997023 "menisijsko" "cwlwyx"
45.9092014557178 14.1576450660022 "menisijsko" "dfvaqe"
45.961620471979 14.837931884063 "menisijsko" "qlcttp"
45.8740994991728 14.235042021357 "menisijsko" "fisdli"
46.0282703080104 14.6888027957499 "menisijsko" "wjbkll"
46.0980364327641 14.4573784957759 "menisijsko" "atnqne"
45.7509700761503 14.4902682917544 "menisijsko" "mwgezq"
45.849104510696 15.1003976054018 "menisijsko" "uuytcu"
46.1138785572422 14.3955522613267 "menisijsko" "rlrzkc"
46.0281754512115 14.8226284361186 "menisijsko" "yagjkc"
45.8345973253307 14.2967691204689 "menisijsko" "rdnzoh"
45.9871657634162 15.1067417002325 "menisijsko" "sfwpvq"
46.1597460448607 14.2865905131889 "menisijsko" "xqlxxc"
45.9863657113271 14.299738073706 "menisijsko" "vuvnnv"
45.8154409068089 14.168184550345 "menisijsko" "apgtwb"
45.9449342409948 14.7470156598348 "menisijsko" "tljllt"
45.8229739535224 14.5791713156338 "menisijsko" "ueseor"
45.9056758946391 14.3464939871439 "menisijsko" "dckihy"
45.885935130708 14.5979977609266 "menisijsko" "cvbybr"
45.7371160442635 14.4682492082726 "menisijsko" "gssrwn"
45.9249211446153 14.6827813285595 "menisijsko" "keaqvv"
46.0208437380135 14.4037843554118 "menisijsko" "rmxzie"
45.898880378707 14.2975554040586 "menisijsko" "ennopb"
45.8821067315946 14.2403957227594 "menisijsko" "gdmqyy"
46.0173953181817 14.4699397508879 "menisijsko" "symsew"
46.0253583549728 14.628369060564 "menisijsko" "cpqdyn"
45.8928266446192 14.1598407727777 "menisijsko" "vskijh"
46.0796079666809 14.6732242318426 "menisijsko" "tbzzsr"
45.8998527856948 14.0265246482398 "menisijsko" "rlrori"
45.8244852726367 13.946843727562 "menisijsko" "pcfxqh"
45.8562321992695 14.3924455780516 "menisijsko" "bephkc"
46.0631340535186 14.158464054529 "menisijsko" "xbplni"
46.0437785348068 14.2156231779399 "menisijsko" "kcqidi"
45.8394053584799 14.6465550398354 "menisijsko" "mdbwdo"
45.9339044692813 14.3024753376807 "menisijsko" "fyjsvt"
46.0666213319445 14.7957432698858 "menisijsko" "uyqyab"
45.9966191391941 14.5013419420295 "menisijsko" "vbzgfa"
45.8025741408996 14.6185267297144 "menisijsko" "hesohx"
45.8000133637774 14.7683929297375 "menisijsko" "fremod"
45.9946133307807 14.435140123463 "menisijsko" "lhafhs"
46.0109387343901 14.5298791156966 "menisijsko" "lecxrd"
45.6209424419969 14.6719116794099 "menisijsko" "kgekjd"
45.8828465705725 14.8944040658348 "menisijsko" "ghdbwr"
45.8891891121268 14.5908105754806 "menisijsko" "vffipf"
46.2068938381465 14.3449985139902 "menisijsko" "kwkmjh"
45.8137997488509 14.4983704261998 "menisijsko" "unqtij"
45.8782569653486 14.5086200855042 "menisijsko" "mgwuqg"
45.9601333667627 14.7709208925557 "menisijsko" "xcfxwb"
45.9602610287589 14.4607047780649 "menisijsko" "fqwhev"
45.9949034630037 14.4802112001811 "menisijsko" "evpbuv"
45.9466345968231 14.9115434747948 "menisijsko" "zagkjc"
45.8283837685046 14.5927820544514 "menisijsko" "jxplis"
45.6040585055564 14.7296464202072 "menisijsko" "xhrjdu"
45.9392197671488 14.3955590967481 "menisijsko" "jjbpae"
45.9919767082528 14.2969641132657 "menisijsko" "rhgelu"
45.8496947415011 14.7220361075417 "menisijsko" "nczprh"
45.8409658374162 14.5383207597213 "menisijsko" "kdiovs"
45.8542274082034 14.4530572834338 "menisijsko" "umlctp"
45.9461152518508 14.2054162269542 "menisijsko" "yjoiwo"
45.9543708263163 14.4914431910145 "menisijsko" "eaeycv"
46.0086937237057 14.5669151267372 "menisijsko" "shmluc"
45.9535142010176 14.6845413379504 "menisijsko" "wnzgxz"
46.0123215288864 14.4541261980156 "menisijsko" "dvyjbj"
45.9998567588839 14.5554352064432 "menisijsko" "vrftrp"
46.0954242587364 14.5079592467275 "menisijsko" "grxlyh"
46.1305430159363 14.490770748515 "menisijsko" "jnytsw"
46.045577790722 14.7395864834822 "menisijsko" "fmtvdi"
45.9973303745897 14.5853842081533 "menisijsko" "wbjkgu"
46.1026273359975 14.3498963089006 "menisijsko" "jzskoq"
45.8382040986241 14.6093796803648 "menisijsko" "dkbiwm"
45.8942301543528 14.4631797861682 "menisijsko" "cttbwe"
45.810075027316 14.6459056839815 "menisijsko" "yyzpww"
45.881527140943 14.5971625552395 "menisijsko" "raqpqz"
46.0005783726092 14.5683216491368 "menisijsko" "ovjxke"
45.9569421969959 14.430859986327 "menisijsko" "ylornb"
46.0054463285848 14.813386994331 "menisijsko" "fdatll"
45.9169243984898 14.3606411685504 "menisijsko" "hddxyf"
46.0398096065656 14.3772923816 "menisijsko" "vnjjej"
45.934981258039 14.6529349134768 "menisijsko" "qaqggf"
45.9027430690158 14.5230476653161 "menisijsko" "ufmplv"
46.15537899005 14.5345240289428 "menisijsko" "dlmcts"
45.8513272983485 14.6066052912598 "menisijsko" "futwzm"
45.9560762315141 14.4235336158138 "menisijsko" "fkzgzh"
45.8952497688132 14.2653510339452 "menisijsko" "flulad"
45.8886626505895 14.5224502319401 "menisijsko" "wjmkvq"
45.9001300317594 14.5159706797941 "menisijsko" "yettyy"
45.9286105950506 14.5697340314208 "menisijsko" "qsivek"
46.2198573828865 14.6176391565019 "menisijsko" "pizxmk"
45.7827871751953 14.7639936394442 "menisijsko" "bhwzpr"
45.9031916501822 14.3482250368898 "menisijsko" "bkwzmu"
45.952447988866 14.4356788189755 "menisijsko" "xikucu"
45.859158217921 14.360088518809 "menisijsko" "mmfguc"
45.9487293427331 14.3033139320528 "menisijsko" "kihytq"
45.7610526126417 14.4586016817326 "menisijsko" "uisjnf"
45.9130239639521 14.2790490707435 "menisijsko" "xoxqdq"
45.8545114326524 14.6861122227435 "menisijsko" "uxagqi"
45.8342083547746 14.5628083476461 "menisijsko" "wnofln"
45.8766566401002 14.8117819996588 "menisijsko" "zyqhkk"
45.8742981451008 14.6880342767097 "menisijsko" "opxash"
45.9580653808242 14.732356189597 "menisijsko" "vhjmnw"
45.9615665593202 14.4162857091835 "menisijsko" "hzdjze"
46.0538341863861 14.7260318974359 "menisijsko" "ntijcf"
46.019464750604 14.7359307511232 "menisijsko" "cbworl"
